id,checknumber,starttime,endtime,teamname,servicename,owner,hostname,status,points
32346,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 02','cyril-ftp','Team 02','cyril','Failed',0
32347,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 02','cyril-https','Team 02','cyril','Failed',0
32348,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 02','cyril-ssh2','Team 02','cyril','Failed',0
32349,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 01','lana-smtp','Team 01','lana','Failed',0
32350,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 02','lana-smtp','Team 02','lana','Failed',0
32351,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 01','morty-spy-dns','Team 01','morty','Failed',0
32352,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 02','pam-dns','Team 02','pam','Failed',0
32353,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 02','malory-dns','Team 02','malory','Failed',0
32354,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 03','cyril-ssh2','Team 03','cyril','Failed',0
32355,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 02','lana-pop3','Team 02','lana','Failed',0
32356,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 01','lana-https','Team 01','lana','Failed',0
32357,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 03','lana-https','Team 03','lana','Failed',0
32358,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 02','lana-https','Team 02','lana','Failed',0
32359,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 02','cyril-http','Team 02','cyril','Failed',0
32360,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 03','cyril-http','Team 03','cyril','Failed',0
32361,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 03','lana-smtp','Team 03','lana','Failed',0
32362,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 07','pam-dns','Team 07','pam','Failed',0
32363,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 03','malory-dns','Team 03','malory','Failed',0
32364,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 02','archer-http','Team 02','archer','Failed',0
32365,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 03','cyril-https','Team 03','cyril','Failed',0
32366,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 02','lana-ssh2','Team 02','lana','Failed',0
32367,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 08','ethan-smtp','Team 08','ethan','Failed',0
32368,166,'2017-03-25 15:46:54','2017-03-25 15:47:54','Team 08','ethan-pop3','Team 08','ethan','Failed',0
32369,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 01','ethan-pop3','Team 01','ethan','Failed',0
32370,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 07','morty-dns','Team 07','10.10.7.8','Passed',1
32371,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 03','frylock-https','Team 03','frylock','Failed',0
32372,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 06','morty-dns','Team 06','10.10.6.8','Passed',1
32373,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 05','frylock-http','Team 05','frylock','Passed',1
32374,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 08','lana-http','Team 08','lana','Passed',1
32375,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 04','lana-http','Team 04','lana','Passed',1
32376,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 07','nancy-http','Team 07','nancy','Passed',1
32377,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 07','lana-http','Team 07','lana','Passed',1
32378,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 08','ethan-http','Team 08','ethan','Passed',1
32379,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 04','cyril-ftp','Team 04','cyril','Passed',1
32380,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 01','frylock-https','Team 01','frylock','Passed',1
32381,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 08','morty-spy-dns','Team 08','morty','Passed',1
32382,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 06','frylock-https','Team 06','frylock','Passed',1
32383,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 07','frylock-http','Team 07','frylock','Passed',1
32384,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 03','frylock-http','Team 03','frylock','Passed',1
32385,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 01','cyril-http','Team 01','cyril','Passed',1
32386,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 07','shake-http','Team 07','shake','Passed',1
32387,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 03','shake-http','Team 03','shake','Passed',1
32388,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 04','shake-https','Team 04','shake','Passed',1
32389,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 07','bob-https','Team 07','bob','Passed',1
32390,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 01','bob-https','Team 01','bob','Passed',1
32391,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 01','frylock-http','Team 01','frylock','Passed',1
32392,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 08','malory-dns','Team 08','malory','Passed',1
32393,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 01','malory-dns','Team 01','malory','Passed',1
32394,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 02','cyril-ftp','Team 02','cyril','Passed',1
32395,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 05','cyril-ftp','Team 05','cyril','Passed',1
32396,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 01','cyril-ftp','Team 01','cyril','Passed',1
32397,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 03','morty-dns','Team 03','10.10.3.8','Passed',1
32398,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 02','morty-dns','Team 02','10.10.2.8','Passed',1
32399,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 06','louise-https','Team 06','louise','Passed',1
32400,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 05','linda-https','Team 05','linda','Passed',1
32401,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 08','linda-https','Team 08','linda','Passed',1
32402,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 02','frylock-http','Team 02','frylock','Passed',1
32403,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 06','frylock-http','Team 06','frylock','Passed',1
32404,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 05','malory-dns','Team 05','malory','Passed',1
32405,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 07','cyril-ftp','Team 07','cyril','Passed',1
32406,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 06','morty-spy-dns','Team 06','morty','Passed',1
32407,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 04','morty-spy-dns','Team 04','morty','Passed',1
32408,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 02','morty-spy-dns','Team 02','morty','Passed',1
32409,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 05','shake-http','Team 05','shake','Passed',1
32410,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 01','shake-http','Team 01','shake','Passed',1
32411,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 08','shake-http','Team 08','shake','Passed',1
32412,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 05','lana-https','Team 05','lana','Passed',1
32413,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 02','ethan-http','Team 02','ethan','Passed',1
32414,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 06','ethan-http','Team 06','ethan','Passed',1
32415,167,'2017-03-25 15:53:19','2017-03-25 15:53:21','Team 01','ethan-http','Team 01','ethan','Failed',0
32416,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 03','louise-https','Team 03','louise','Passed',1
32417,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','louise-https','Team 01','louise','Passed',1
32418,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','louise-https','Team 07','louise','Passed',1
32419,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','louise-https','Team 04','louise','Passed',1
32420,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','louise-https','Team 08','louise','Passed',1
32421,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','malory-dns','Team 04','malory','Passed',1
32422,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','malory-dns','Team 02','malory','Passed',1
32423,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','malory-dns','Team 06','malory','Passed',1
32424,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','morty-f4d-dns','Team 06','morty','Passed',1
32425,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','cyril-https','Team 04','cyril','Passed',1
32426,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','cyril-https','Team 01','cyril','Passed',1
32427,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','cyril-https','Team 06','cyril','Passed',1
32428,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','cyril-https','Team 07','cyril','Passed',1
32429,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','cyril-https','Team 02','cyril','Passed',1
32430,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','cyril-https','Team 05','cyril','Passed',1
32431,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','cyril-ftp','Team 08','cyril','Passed',1
32432,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','ethan-http','Team 05','ethan','Passed',1
32433,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','archer-http','Team 05','archer','Failed',0
32434,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','cyril-http','Team 04','cyril','Passed',1
32435,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','morty-spy-dns','Team 07','morty','Passed',1
32436,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','linda-https','Team 04','linda','Passed',1
32437,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','shake-https','Team 07','shake','Passed',1
32438,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','orangevm-custom','Team 04','10.10.4.73','Passed',1
32439,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','shake-ssh2','Team 08','shake','Passed',1
32440,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','nancy-https','Team 02','nancy','Passed',1
32441,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','cyril-https','Team 08','cyril','Passed',1
32442,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','bob-https','Team 06','bob','Passed',1
32443,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','bob-https','Team 05','bob','Passed',1
32444,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','bob-https','Team 08','bob','Passed',1
32445,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','bob-https','Team 04','bob','Passed',1
32446,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','pam-dns','Team 02','pam','Passed',1
32447,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','pam-dns','Team 05','pam','Passed',1
32448,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','pam-dns','Team 08','pam','Passed',1
32449,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','pam-dns','Team 04','pam','Passed',1
32450,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','pam-dns','Team 06','pam','Passed',1
32451,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','lana-http','Team 06','lana','Passed',1
32452,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','lana-http','Team 05','lana','Passed',1
32453,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','lana-http','Team 02','lana','Passed',1
32454,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','louise-http','Team 07','louise','Passed',1
32455,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 03','louise-http','Team 03','louise','Passed',1
32456,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','louise-http','Team 02','louise','Passed',1
32457,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','louise-http','Team 01','louise','Passed',1
32458,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','louise-http','Team 04','louise','Passed',1
32459,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','louise-http','Team 08','louise','Passed',1
32460,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','morty-spy-dns','Team 05','morty','Passed',1
32461,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','linda-http','Team 08','linda','Passed',1
32462,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','frylock-https','Team 05','frylock','Passed',1
32463,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','bob-http','Team 01','bob','Passed',1
32464,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','morty-dns','Team 01','10.10.1.8','Passed',1
32465,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','shake-https','Team 01','shake','Passed',1
32466,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','cyril-ftp','Team 06','cyril','Passed',1
32467,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','frylock-https','Team 08','frylock','Passed',1
32468,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','linda-http','Team 04','linda','Passed',1
32469,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','lana-https','Team 07','lana','Passed',1
32470,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','morty-f4d-dns','Team 08','morty','Passed',1
32471,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','linda-http','Team 06','linda','Passed',1
32472,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','frylock-http','Team 08','frylock','Passed',1
32473,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','frylock-http','Team 04','frylock','Passed',1
32474,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','archer-http','Team 01','archer','Failed',0
32475,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','archer-http','Team 02','archer','Failed',0
32476,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','archer-http','Team 08','archer','Passed',1
32477,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','shake-http','Team 06','shake','Passed',1
32478,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','lana-https','Team 04','lana','Passed',1
32479,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','lana-https','Team 08','lana','Passed',1
32480,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','lana-https','Team 06','lana','Passed',1
32481,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','lana-https','Team 02','lana','Passed',1
32482,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','louise-http','Team 05','louise','Passed',1
32483,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','louise-http','Team 06','louise','Passed',1
32484,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','orangevm-custom','Team 07','10.10.7.73','Passed',1
32485,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','orangevm-custom','Team 05','10.10.5.73','Passed',1
32486,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','orangevm-custom','Team 01','10.10.1.73','Passed',1
32487,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 03','orangevm-custom','Team 03','10.10.3.73','Passed',1
32488,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','orangevm-custom','Team 06','10.10.6.73','Passed',1
32489,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','louise-https','Team 02','louise','Passed',1
32490,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','louise-https','Team 05','louise','Passed',1
32491,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','linda-http','Team 07','linda','Passed',1
32492,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','linda-http','Team 02','linda','Passed',1
32493,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 03','linda-http','Team 03','linda','Passed',1
32494,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','linda-http','Team 01','linda','Passed',1
32495,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','linda-http','Team 05','linda','Passed',1
32496,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','nancy-http','Team 02','nancy','Passed',1
32497,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','nancy-http','Team 05','nancy','Passed',1
32498,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 03','linda-https','Team 03','linda','Passed',1
32499,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 03','morty-f4d-dns','Team 03','morty','Passed',1
32500,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','morty-dns','Team 04','10.10.4.8','Passed',1
32501,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 03','ethan-http','Team 03','ethan','Passed',1
32502,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','morty-f4d-dns','Team 02','morty','Passed',1
32503,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','nancy-http','Team 01','nancy','Passed',1
32504,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','nancy-https','Team 07','nancy','Passed',1
32505,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','nancy-http','Team 08','nancy','Passed',1
32506,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','shake-https','Team 02','shake','Passed',1
32507,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','frylock-https','Team 04','frylock','Passed',1
32508,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','morty-f4d-dns','Team 07','morty','Passed',1
32509,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','lana-ssh2','Team 07','lana','Passed',1
32510,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','lana-ssh2','Team 05','lana','Passed',1
32511,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','morty-f4d-dns','Team 04','morty','Passed',1
32512,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','shake-http','Team 02','shake','Passed',1
32513,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','morty-dns','Team 08','10.10.8.8','Passed',1
32514,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','cyril-http','Team 02','cyril','Passed',1
32515,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','morty-dns','Team 05','10.10.5.8','Passed',1
32516,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','shake-http','Team 04','shake','Passed',1
32517,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','shake-https','Team 05','shake','Passed',1
32518,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','morty-f4d-dns','Team 01','morty','Passed',1
32519,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','cyril-http','Team 07','cyril','Passed',1
32520,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','bob-http','Team 06','bob','Passed',1
32521,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','bob-http','Team 04','bob','Passed',1
32522,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','bob-http','Team 07','bob','Passed',1
32523,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','bob-http','Team 08','bob','Passed',1
32524,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','bob-http','Team 05','bob','Passed',1
32525,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 03','bob-http','Team 03','bob','Passed',1
32526,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','linda-https','Team 01','linda','Passed',1
32527,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','linda-https','Team 07','linda','Passed',1
32528,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','linda-https','Team 06','linda','Passed',1
32529,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','linda-https','Team 02','linda','Passed',1
32530,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','nancy-http','Team 04','nancy','Passed',1
32531,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','nancy-http','Team 06','nancy','Passed',1
32532,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 03','nancy-http','Team 03','nancy','Passed',1
32533,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','nancy-https','Team 04','nancy','Passed',1
32534,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','nancy-https','Team 06','nancy','Passed',1
32535,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','morty-f4d-dns','Team 05','morty','Passed',1
32536,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','ethan-http','Team 07','ethan','Passed',1
32537,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','lana-ssh2','Team 02','lana','Passed',1
32538,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','shake-https','Team 06','shake','Passed',1
32539,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','shake-https','Team 08','shake','Passed',1
32540,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','frylock-https','Team 07','frylock','Passed',1
32541,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','cyril-http','Team 05','cyril','Passed',1
32542,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','frylock-https','Team 02','frylock','Passed',1
32543,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','cyril-http','Team 08','cyril','Passed',1
32544,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','cyril-http','Team 06','cyril','Passed',1
32545,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','ethan-http','Team 04','ethan','Passed',1
32546,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 03','shake-https','Team 03','shake','Passed',1
32547,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','nancy-https','Team 05','nancy','Passed',1
32548,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','nancy-https','Team 08','nancy','Passed',1
32549,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 03','nancy-https','Team 03','nancy','Passed',1
32550,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','nancy-https','Team 01','nancy','Passed',1
32551,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','lana-ssh2','Team 04','lana','Passed',1
32552,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','lana-ssh2','Team 06','lana','Passed',1
32553,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','lana-ssh2','Team 08','lana','Passed',1
32554,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','shake-ssh2','Team 04','shake','Passed',1
32555,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','shake-ssh2','Team 07','shake','Passed',1
32556,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','shake-ssh2','Team 06','shake','Passed',1
32557,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 04','archer-http','Team 04','archer','Passed',1
32558,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','shake-ssh2','Team 01','shake','Passed',1
32559,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','shake-ssh2','Team 02','shake','Passed',1
32560,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 03','shake-ssh2','Team 03','shake','Passed',1
32561,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','meatwad-ssh2','Team 05','meatwad','Passed',1
32562,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 07','meatwad-ssh2','Team 07','meatwad','Passed',1
32563,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','shake-ssh2','Team 05','shake','Passed',1
32564,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','frylock-ssh2','Team 02','frylock','Passed',1
32565,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','frylock-ssh2','Team 06','frylock','Passed',1
32566,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 03','frylock-ssh2','Team 03','frylock','Passed',1
32567,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 02','meatwad-ssh2','Team 02','meatwad','Passed',1
32568,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','meatwad-ssh2','Team 01','meatwad','Passed',1
32569,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 05','frylock-ssh2','Team 05','frylock','Passed',1
32570,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 01','frylock-ssh2','Team 01','frylock','Passed',1
32571,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','meatwad-ssh2','Team 08','meatwad','Passed',1
32572,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 03','meatwad-ssh2','Team 03','meatwad','Passed',1
32573,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 06','meatwad-ssh2','Team 06','meatwad','Passed',1
32574,167,'2017-03-25 15:53:19','2017-03-25 15:53:22','Team 08','frylock-ssh2','Team 08','frylock','Passed',1
32575,167,'2017-03-25 15:53:19','2017-03-25 15:53:23','Team 02','ethan-smtp','Team 02','ethan','Passed',1
32576,167,'2017-03-25 15:53:19','2017-03-25 15:53:23','Team 05','ethan-smtp','Team 05','ethan','Passed',1
32577,167,'2017-03-25 15:53:19','2017-03-25 15:53:23','Team 07','frylock-ssh2','Team 07','frylock','Passed',1
32578,167,'2017-03-25 15:53:19','2017-03-25 15:53:23','Team 03','bob-https','Team 03','bob','Passed',1
32579,167,'2017-03-25 15:53:19','2017-03-25 15:53:23','Team 07','archer-http','Team 07','archer','Passed',1
32580,167,'2017-03-25 15:53:19','2017-03-25 15:53:23','Team 02','bob-http','Team 02','bob','Passed',1
32581,167,'2017-03-25 15:53:19','2017-03-25 15:53:23','Team 01','cyril-ssh2','Team 01','cyril','Passed',1
32582,167,'2017-03-25 15:53:19','2017-03-25 15:53:23','Team 04','cyril-ssh2','Team 04','cyril','Passed',1
32583,167,'2017-03-25 15:53:19','2017-03-25 15:53:23','Team 04','frylock-ssh2','Team 04','frylock','Failed',0
32584,167,'2017-03-25 15:53:19','2017-03-25 15:53:23','Team 06','cyril-ssh2','Team 06','cyril','Passed',1
32585,167,'2017-03-25 15:53:19','2017-03-25 15:53:24','Team 07','cyril-ssh2','Team 07','cyril','Passed',1
